,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
μ_PAR,0.1500,0.1238,0.2500,0.2500,0.3825,0.3119,0.2500,0.4088,0.6995,0.6719,0.7025,0.7063,0.6808,0.8257,0.9085,0.8922,0.8901,0.9179,0.9026,0.9271,0.9455,0.9586,0.9503,0.9531,0.9650,0.9579,0.9493,0.9637,0.9729,0.9837,0.9801,0.9759,0.9810,0.9891,0.9867,0.9934,0.9956,0.9946,0.9934,0.9920,0.9902,0.9891,0.9867,0.9938,0.9954,0.9944,0.9966,0.9959,0.9970,0.9961,0.9953,0.9966,0.9958,0.9949,0.9960,0.9970,0.9978,0.9973,0.9967,0.9976,0.9970,0.9978,0.9973,0.9980,0.9989,0.9992,0.9990,0.9988,0.9985,0.9982,0.9987,0.9975,0.9987,0.9990,0.9988,0.9985,0.9982,0.9978,0.9974,0.9972,0.9984,0.9989,0.9992,0.9994,0.9993,0.9991,0.9993,0.9996,0.9996,0.9997,0.9998,0.9998,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
μ_ELN,0.2500,0.2896,0.2500,0.2500,0.4322,0.5229,0.2500,0.1287,0.2165,0.2510,0.1921,0.1412,0.0993,0.1237,0.0872,0.1033,0.1058,0.0799,0.0950,0.0715,0.0536,0.0410,0.0494,0.0466,0.0348,0.0420,0.0506,0.0363,0.0271,0.0163,0.0199,0.0241,0.0190,0.0109,0.0133,0.0066,0.0044,0.0054,0.0066,0.0080,0.0098,0.0109,0.0133,0.0062,0.0046,0.0056,0.0034,0.0041,0.0030,0.0039,0.0047,0.0034,0.0042,0.0051,0.0040,0.0030,0.0022,0.0027,0.0033,0.0024,0.0030,0.0022,0.0027,0.0020,0.0011,0.0008,0.0010,0.0012,0.0015,0.0018,0.0013,0.0025,0.0013,0.0010,0.0012,0.0015,0.0018,0.0022,0.0026,0.0028,0.0016,0.0011,0.0008,0.0006,0.0007,0.0009,0.0007,0.0004,0.0004,0.0003,0.0002,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
μ_FARC,0.4500,0.5362,0.2500,0.2500,0.0853,0.0252,0.2500,0.4204,0.0149,0.0160,0.0084,0.0042,0.0020,0.0023,0.0030,0.0033,0.0040,0.0020,0.0022,0.0012,0.0006,0.0002,0.0002,0.0003,0.0001,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
α_R^μ,0.4515,0.5643,0.5900,0.5075,0.5038,0.4531,0.4600,0.5670,0.5454,0.5365,0.5233,0.5095,0.4868,0.5528,0.5682,0.5661,0.5662,0.5604,0.5586,0.5521,0.5540,0.6130,0.6020,0.6025,0.5948,0.5937,0.5829,0.5753,0.5668,0.5680,0.6264,0.6257,0.6266,0.6280,0.6276,0.6288,0.6292,0.6290,0.6288,0.6286,0.6282,0.6280,0.6276,0.6289,0.6292,0.6290,0.6294,0.6293,0.6295,0.6293,0.6291,0.6294,0.6292,0.6291,0.6293,0.6295,0.6296,0.6295,0.6294,0.6296,0.6295,0.6296,0.6295,0.6296,0.6298,0.6299,0.6298,0.6298,0.6297,0.6297,0.6298,0.6296,0.6298,0.6298,0.6298,0.6297,0.6297,0.6296,0.6295,0.6295,0.6297,0.6298,0.6299,0.6299,0.6299,0.6298,0.6299,0.6299,0.6299,0.6299,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300,0.6300
γ_R^μ,0.5030,0.6313,0.7000,0.5725,0.5652,0.5437,0.5175,0.6252,0.6163,0.6134,0.6155,0.6018,0.5776,0.6524,0.6909,0.6875,0.6874,0.7022,0.6988,0.7133,0.7174,0.6725,0.6806,0.6811,0.6930,0.6916,0.6994,0.7120,0.7238,0.7262,0.6764,0.6757,0.6766,0.6780,0.6776,0.6788,0.6792,0.6790,0.6788,0.6786,0.6782,0.6780,0.6776,0.6789,0.6792,0.6790,0.6794,0.6793,0.6795,0.6793,0.6791,0.6794,0.6792,0.6791,0.6793,0.6795,0.6796,0.6795,0.6794,0.6796,0.6795,0.6796,0.6795,0.6796,0.6798,0.6799,0.6798,0.6798,0.6797,0.6797,0.6798,0.6796,0.6798,0.6798,0.6798,0.6797,0.6797,0.6796,0.6795,0.6795,0.6797,0.6798,0.6799,0.6799,0.6799,0.6798,0.6799,0.6799,0.6799,0.6799,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800
α_N^μ,0.7200,0.7589,0.7475,0.7000,0.7028,0.6979,0.6975,0.7205,0.6789,0.6811,0.6756,0.6701,0.6643,0.6740,0.6837,0.6844,0.6846,0.6834,0.6840,0.6830,0.6822,0.6817,0.6820,0.6819,0.6714,0.6717,0.7005,0.7004,0.7003,0.7002,0.7002,0.7002,0.7002,0.7001,0.7001,0.7001,0.7000,0.7001,0.7001,0.7001,0.7001,0.7001,0.7001,0.7001,0.7000,0.7001,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7001,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000
γ_N^μ,0.6900,0.7239,0.7200,0.6725,0.6728,0.6648,0.6675,0.6864,0.6489,0.6511,0.6456,0.6401,0.6343,0.6440,0.6355,0.6365,0.6368,0.6350,0.6359,0.6337,0.6327,0.6321,0.6325,0.6324,0.6414,0.6417,0.6230,0.6222,0.6216,0.6208,0.6210,0.6212,0.6209,0.6205,0.6207,0.6203,0.6202,0.6203,0.6203,0.6204,0.6205,0.6205,0.6207,0.6203,0.6202,0.6203,0.6202,0.6202,0.6202,0.6202,0.6202,0.6202,0.6202,0.6203,0.6202,0.6201,0.6201,0.6201,0.6202,0.6201,0.6201,0.6201,0.6201,0.6201,0.6201,0.6200,0.6200,0.6201,0.6201,0.6201,0.6201,0.6201,0.6201,0.6200,0.6201,0.6201,0.6201,0.6201,0.6201,0.6201,0.6201,0.6201,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200
L_C(voice),0.8007,0.8234,0.8234,0.4497,0.1244,0.8234,0.0872,0.0153,0.8234,0.8234,0.8234,0.8234,0.3911,0.2847,0.8234,0.4224,0.8234,0.8234,0.8234,0.8234,0.3784,0.8234,0.3079,0.8234,0.8234,0.2326,0.2161,0.8234,0.1441,0.8234,0.8234,0.3705,0.1187,0.8234,0.1956,0.3713,0.8234,0.8234,0.8234,0.8234,0.3612,0.8234,0.0331,0.8234,0.8234,0.0372,0.8234,0.1965,0.0995,0.8234,0.3801,0.8234,0.8234,0.2779,0.8234,0.8234,0.1341,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.0556,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.0718,0.3562,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.2822,0.4134,0.2141,0.4398,0.4307,0.8234,0.2258,0.8234,0.2461,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.2281,0.8234,0.8234,0.8234,0.3357,0.8234,0.2085,0.3519,0.1287,0.3368,0.8234,0.8234,0.8234,0.8234,0.8234,0.1901,0.8234,0.8234,0.1992,0.8234,0.2303,0.8234,0.8234,0.4889,0.8234,0.1188,0.8234,0.8234,0.8234,0.8234,0.8234,0.1049,0.8234,0.1732,0.4497,0.2834,0.4396,0.8234,0.8234,0.0661,0.8234,0.0793,0.8234,0.2160,0.8234,0.1279,0.3674,0.1959,0.2930,0.8234,0.8234,0.2500,0.8234,0.8234,0.8234,0.3674,0.8234,0.8234,0.8234,0.8234,0.0725,0.8234,0.8234,0.8234,0.8234,0.1138,0.8234,0.5493,0.0456,0.8234,0.3054,0.0636,0.3704,0.1882,0.4881,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.5077,0.8234,0.8234,0.3912,0.8234,0.8234,0.8234,0.8234,0.2403,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234,0.8234
V_τ (signal),1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d (detection),False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
p_det,0.1480,0.2689,0.3705,0.3589,0.3543,0.3498,0.3589,0.3635,0.3430,0.3430,0.3407,0.3363,0.3340,0.3363,0.3407,0.3407,0.3407,0.3430,0.3430,0.3452,0.3475,0.3498,0.3475,0.3498,0.3498,0.3498,0.3498,0.3498,0.3521,0.3543,0.3543,0.3521,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543,0.3543
ι = max_θ μ_τ(θ),0.4500,0.5362,0.2500,0.2500,0.4322,0.5229,0.2500,0.4204,0.6995,0.6719,0.7025,0.7063,0.6808,0.8257,0.9085,0.8922,0.8901,0.9179,0.9026,0.9271,0.9455,0.9586,0.9503,0.9531,0.9650,0.9579,0.9493,0.9637,0.9729,0.9837,0.9801,0.9759,0.9810,0.9891,0.9867,0.9934,0.9956,0.9946,0.9934,0.9920,0.9902,0.9891,0.9867,0.9938,0.9954,0.9944,0.9966,0.9959,0.9970,0.9961,0.9953,0.9966,0.9958,0.9949,0.9960,0.9970,0.9978,0.9973,0.9967,0.9976,0.9970,0.9978,0.9973,0.9980,0.9989,0.9992,0.9990,0.9988,0.9985,0.9982,0.9987,0.9975,0.9987,0.9990,0.9988,0.9985,0.9982,0.9978,0.9974,0.9972,0.9984,0.9989,0.9992,0.9994,0.9993,0.9991,0.9993,0.9996,0.9996,0.9997,0.9998,0.9998,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
M_t,0.0000,0.0011,0.0044,0.0100,0.0178,0.0278,0.0400,0.0544,0.0711,0.0900,0.1111,0.1344,0.1600,0.1878,0.2178,0.2500,0.2844,0.3211,0.3600,0.4011,0.4444,0.4900,0.5378,0.5878,0.6400,0.6944,0.7511,0.8100,0.8711,0.9344,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
M_t^S,2.4000,2.5022,3.0352,2.9279,2.3846,2.1036,2.6281,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000,2.1000
