,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
H(μ_τ),1.3040114826148388,1.2985591002244155,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3737398645819399,1.3719581429081233,1.270446011544666,1.329366798125564,1.3659663625921723,1.3789970148577166,1.32349738531271,1.3570949607792118,1.3694180184383056,1.3621538860929296,1.3385194296721221,1.3555790214784391,1.3013597099558987,1.3291323656243341,1.3374423998635594,1.2895905468466915,1.19830689816555,1.2428106165128423,1.1455687430469599,1.0377186803027278,1.0954048220899733,1.1405438593944148,1.0484807382590309,1.0879823544083749,1.002320547994088,1.0351419356873486,1.0598391428060316,0.9868064116289086,1.00544875516709,1.0212392737824136,0.957545098653354,0.9690944545923061,0.9823027058448505,0.9993495852539439,0.9297666230986567,1.050990861885359,1.1115443170009174,1.1500317981644428,1.0811942841789906,1.1225785235162262,1.1431487564036924,1.1450863680012873,1.1163232461438932,1.12240082839693,1.1141820998161436,1.0927023765806152,1.0883528989533973,1.0586333864994153,1.0134092468476528,1.0208065038509968,0.9762509707118562,0.9265144870785861,0.8747862447860193,0.8225120836588318,0.7677626753129634,0.7106718596432525,0.7565424164419344,0.7887975129383958,0.7476627996489142,0.7757586865218187,0.7395474173481336,0.7637767065321466,0.7332940865811489,0.6965642611103663,0.6525817757315027,0.6939224527214664,0.6530791957923896,0.6923473938235438,0.6543020988589128,0.6087097674757482,0.6553713156782577,0.6908416886770709,0.7115695627740286,0.716241534467133,0.7044039855123803,0.6134009858653267,0.5429421293062613,0.6090163912028642,0.5419747051239473,0.6061141155712871,0.5420896525121308,0.6044870006522938,0.662401731343795,0.7119913289262841,0.659338921856501,0.6031635944992242,0.5450346496655606,0.6031582736326181,0.5467649187965473,0.6037359901186351,0.6542174230486987,0.6945259885815195,0.7218221714372329,0.7332483452377159,0.7287006629831929,0.7092729210979002,0.6770985278013496,0.6361951462562626,0.6545887077017902,0.673894111608139,0.6914424809654586,0.6561492989187375,0.6774484676732762,0.6375055648670247,0.6621278119925662,0.6177877563706555,0.5652411992225648,0.509975906206289,0.5389404548008145,0.5705350176387648,0.5129827455174053,0.45603149076614,0.4137917340843421,0.4532527676902037,0.409222673918135,0.4532141832632954,0.40769055086962314,0.36510733172173854,0.3262978127837216,0.2917322056806225,0.2615934691762225,0.23585298476329583,0.2557311876771178,0.22810801581795034,0.20469653001692345,0.18524488409918316,0.16944674158436293,0.1771641841486585,0.1596975366992663,0.14556357412183005,0.13443066782149019,0.13736736034517208,0.12480945950999527,0.1149158466312741,0.10738719927584547,0.10195223570556294,0.09837040924090885,0.09138744062100976,0.09135588754530867,0.08358432425354036,0.07765982743759955,0.07335399826433875,0.0704689027655006,0.06883542934344634,0.06831103688050466,0.0687772269504525,0.07013696065464006,0.07231215906084026,0.0752413687665452,0.07893167095368346,0.08330557098663602,0.06330427802034039,0.06638032779708804,0.07003729434848298,0.05306381052418497,0.05564347141825278,0.058722641162282166,0.04440965359373883,0.04656480593691689,0.04914797169950173,0.052145646811779564,0.05555091213426454,0.05936261273897369,0.06358467204890471,0.0464453078993538,0.03426769925429599,0.03637021150140191,0.038769714734432824,0.028555708460956234,0.02150871988476029,0.022525771554602846,0.023767591273552803,0.02522687409417086,0.06367872451852415,0.06613055035107555,0.05197190156609233,0.05343308651689815,0.05547902873263255,0.05807049192100465,0.0611785132672592,0.04646696411561616,0.03647979545131242,0.03745577483626167,0.03886177097297635,0.030508733404128952,0.031299854630993544,0.03245846683986711,0.03395942251704411,0.03578454998087723,0.027077997458516034,0.02832096804747984,0.029840020143489417,0.03162474476401525,0.0235914610491301
ΔH,0.008244333521409963,0.01789978399932446,0.026164742603670188,0.02857483993509602,0.026588919538080846,0.026317158506375504,0.026484165687788774,0.025088165182896915,0.02645521892410141,0.024143954746735696,0.025578511321979525,0.026194608709932066,0.025807417492097917,0.025462770539050883,0.025995739504124815,0.025790190639158883,0.0249523376908678,0.023673762897616246,0.026171823431358154,0.026715673398723938,0.02703987532360319,0.02684414219026765,0.02734758120703651,0.026215042271612088,0.027351424537259472,0.026111730274559264,0.024395845134304928,0.02617926454403352,0.027405502722203545,0.02655613407826518,0.027618574747142244,0.026296952508211402,0.02630494609251688,0.025934533015168126,0.025129995773760738,0.024492128266490276,0.023789012949488764,0.023141004710615865,0.02232455898356589,0.021677432264443186,0.02130217867736961,0.020206529032212317,0.02768128037301465,0.028962644562767093,0.029266294234031598,0.02810281172680451,0.02857490381663408,0.028217132482344143,0.02719012891452932,0.027575412990860304,0.02670777239650657,0.025425979432667445,0.02608522207263575,0.024929430971070587,0.02532712384468283,0.025283504826216552,0.024503224046575678,0.024532555974537518,0.02424634025618766,0.023529455775671337,0.022716396576517695,0.0214459529522969,0.019694204781714575,0.021354640729414287,0.02212486564141669,0.02125525278478102,0.022200596948271367,0.021160162718823816,0.021978230973822455,0.02109934036353245,0.020048281541740876,0.01854377310250388,0.02004870701885708,0.018646961103562565,0.020099688157668716,0.018737168700472706,0.017035640661035467,0.018837347902064483,0.020427529266861977,0.02117821163700384,0.021632840287271637,0.020800867605056395,0.01607358889988686,0.013919476380873874,0.016070303934692887,0.01400004962010648,0.01610130382434749,0.014106216500397117,0.01627289783795105,0.0183595899359581,0.020141213613417697,0.01841986814764285,0.016468846392974745,0.014459040329310446,0.016570772772413145,0.014585106493339994,0.016682122723577608,0.01861761294184927,0.020090687012048414,0.021297316594246496,0.02172458509921782,0.021340668895106107,0.019872060638146283,0.018015187012880518,0.0159680248603572,0.01725273317169762,0.01857336219685224,0.01986709830515887,0.01801319606008467,0.019328598555440335,0.017368260223306287,0.01876697831932206,0.016710759697728506,0.014454311912254103,0.012250364882182396,0.013576581801224563,0.015034837756307318,0.012756679164646845,0.012334203370913122,0.010678455696788547,0.012575099661111255,0.010872564120201711,0.01284933767046853,0.011107487083369783,0.00950809449034773,0.008081744563163129,0.0068408639585179065,0.005784413635905095,0.004902360860951083,0.005855678000253661,0.004923082930396283,0.004151548502126873,0.003523674900851148,0.0030213246285177575,0.0035041335028433984,0.0029623859928141483,0.0025308293443266072,0.0021930686193702698,0.0024864622354833776,0.0021180508915675106,0.0018299057616478348,0.0016090829952266072,0.001444573129844945,0.0013271828515982464,0.0013361827286004907,0.0014775696580345554,0.0012686094273697962,0.0011084653224002622,0.0009887686298816895,0.0009026540250468285,0.0008445550242170419,0.0008100089460321425,0.0007954802687276941,0.0007982060043293382,0.0008160635422570922,0.0008480395293825188,0.0008926274436370923,0.0009489913158077651,0.0006901165168055473,0.0007252775610574191,0.0007700604877898393,0.0005602278362631455,0.0005881754148945387,0.0006240852805948077,0.00045445440147747623,0.00047658580055526256,0.0005052905325239956,0.0005402840842022305,0.0005814344115333964,0.000628739239368542,0.0006823083176284023,0.00046997532669025566,0.0003305376505166255,0.00035298631594561647,0.0003795878580429776,0.0002671405986086235,0.0001959728123610352,0.00020439723237107923,0.00021583174684559892,0.0002301251942975202,0.0007059515243802023,0.0007308083105509872,0.0005648492493498941,0.0005742190034018838,0.0005935892658951308,0.0006220484491988795,0.0006589633495033484,0.00048175906296141213,0.00037454260812080226,0.0003792241598024257,0.0003907668463602118,0.00030485092883736353,0.0003080001371306394,0.0003168233197783782,0.0003307756300043943,0.00034947762275597954,0.000256793198096128,0.0002677187442744755,0.00028255248884630213,0.00030108816274705685,0.00021662208025957988
Γ_τ(μ_τ) feasible,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
IR^K(PAR) OK,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-sgn(κ_h(DC)),0,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1
-sgn(κ_h(PAR)),0,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-sgn(κ_h(ELN)),0,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1
-sgn(κ_h(FARC)),0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1
m outcome,Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont)
v (m draw),0.10610738867452196,0.819684804878159,0.4699045417621539,0.28842533715510266,0.10859730414873991,0.5047025286742001,0.9355523083424896,0.20820908750150036,0.05464186660921255,0.7355756295285889,0.7948693513219772,0.8328097833028629,0.6985810766931116,0.17385806290163808,0.7698479288015573,0.2837306198716205,0.9579405173540375,0.13694091590944768,0.2026758819746889,0.13986467430439153,0.9435238549821696,0.1831977305686633,0.15309063625278563,0.3057291800409192,0.6197869844970816,0.8552475753797618,0.5178507116226324,0.75793610776815,0.7372359873750357,0.40432177713272954,0.09426126246630562,0.4544050970944239,0.739197509575598,0.14191535297596114,0.8641826146915407,0.3602230623836026,0.760795016239982,0.2117057135157181,0.6655876350085518,0.7741845380436224,0.09172878850127597,0.973024070487521,0.35737392284097047,0.9647620507421526,0.15399469676953437,0.8718460673197483,0.5848644491435706,0.8452468285877903,0.3653685246812599,0.01832261618278408,0.825941135853138,0.36695019397559014,0.7112463520397694,0.8205892409523561,0.4145243580641661,0.6310100006073991,0.5871011971591834,0.9419308128872603,0.4752381394610503,0.03922311507257614,0.8647516381353415,0.336709774428412,0.6197443916281958,0.41168249900865583,0.27154089974360207,0.46961740186220224,0.15859393899721042,0.19975190900518414,0.5585365599444384,0.572509402568609,0.8675674262152996,0.9651599286202232,0.42852582581948573,0.9133266784492987,0.6406590155867866,0.0929241421248359,0.3124029610005059,0.9081410990405642,0.5835647627441738,0.4055566223340269,0.4842211069971305,0.9780150245476632,0.8756478005023309,0.6785799375900705,0.4794512415310097,0.6390009633316789,0.7628296234911125,0.46568482049215787,0.4339857350653311,0.6442904344676438,0.12230547868142272,0.6395360938474005,0.3447005317577764,0.7373778713755605,0.33909619827521054,0.3049667628746039,0.46898350057351257,0.09513633890163031,0.513881793747689,0.7434748429668805,0.18389516792743743,0.6980022008634157,0.3235113969846003,0.2075033271126101,0.7614325043131632,0.28385448110456546,0.3047024001867571,0.5850442722608871,0.5222465741985914,0.8065728550223641,0.6896162350181984,0.6945168380310004,0.3958999338157937,0.013481826451498868,0.24077601819611694,0.6761259488456853,0.8805827765249022,0.39052186786111887,0.3027914394684478,0.1841219905220055,0.47066520726517436,0.6254304836358416,0.03230031435816472,0.7694658454252985,0.0480108593589218,0.4562952874062649,0.46395456697214277,0.4779378657972124,0.9231743678589261,0.34073195197208894,0.17207597941145425,0.9437439890074308,0.5967346053808676,0.258429533122837,0.38623561870601075,0.2300489049624932,0.4003369061568367,0.7885186410769575,0.4237188013331762,0.030182774765357467,0.2318447626943625,0.1027719414553202,0.9116222890572773,0.8492709261705987,0.30743377160220786,0.664254875668182,0.9251284379278002,0.8281762937018411,0.805919748349657,0.44980547135741433,0.7123775176121552,0.003291451060948636,0.3836748876220383,0.2886927728919926,0.5045040386080498,0.5456021594400674,0.3481790352938279,0.79166767719262,0.7080859543652955,0.3207081989738393,0.6841233905484794,0.8022042476526436,0.4263116203911189,0.5214264560290411,0.4762168575426894,0.4980355090806061,0.2383324122945144,0.6702502106538094,0.6964201168810408,0.779852295332495,0.3747222219139562,0.008273824517295525,0.311171626007717,0.3299307302940463,0.7224099256409315,0.2571483222824722,0.9449022843283559,0.07458797469127998,0.5190329538027804,0.9806903037793238,0.09857881284668646,0.5313705875206827,0.8247511682008732,0.040649267192726546,0.2087747480810056,0.07931216725030477,0.626910136458721,0.3892377012994632,0.9309156333094107,0.7828859855136733,0.13387785637618188,0.6221259512776681,0.4397350760285106,0.6017293682510549,0.6808291560722894,0.7987569722106915,0.9602925530889158,0.3010553329492316,0.7243648103767326,0.6629388214199435,0.272095617329398
closes episode,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
μ_DC,0.15,0.1369064572844606,0.25,0.25,0.25,0.25,0.25,0.19254875087705484,0.3009713840959646,0.4249997310845245,0.3560288070576259,0.2900075451112998,0.22955291939966327,0.3390714287955682,0.27567462553960287,0.21833164045439143,0.16855595099314105,0.12702103497479544,0.20352097436445138,0.2971367584929824,0.23494689904091476,0.18106667646407854,0.2619258355926115,0.3501324968998825,0.28314807361366595,0.36751835103209807,0.45067122429418394,0.3788988814669945,0.30993448687142156,0.38461263947928037,0.3164263521585362,0.3871281972222835,0.3197755884906087,0.2571737977762308,0.3189990477253141,0.25744232464727207,0.20172913166855178,0.25200665780493803,0.1970057515542206,0.15000400918391063,0.11160046904358066,0.14438500965516318,0.5012009657478801,0.4231432825277103,0.3463679384756502,0.43606101045354523,0.3610940790889429,0.29100503839841413,0.22770857481082102,0.3001432325827775,0.23665707012813741,0.1828459597621164,0.2451688783481749,0.19067578838325072,0.25036138962212895,0.31581965046767985,0.25421017677933727,0.31687982238388995,0.38315723127346146,0.4503679154130189,0.5158131014775961,0.5796879609000254,0.6399151089359094,0.5756754195179535,0.5091052293752476,0.5701531479935865,0.5033340091414561,0.5649938479060165,0.49790691980658114,0.5584665633709807,0.6163834131754024,0.6716924765606458,0.6115514977000515,0.6666086473515817,0.6059656842608878,0.6610269750547996,0.7124092793569692,0.6559713549015141,0.594099054242932,0.5293436955088942,0.4622876762998158,0.3969495235880641,0.7450321619707166,0.7898514128111963,0.7427841331029638,0.7872994167613583,0.74001520488556,0.7843707604496744,0.7367873300851338,0.6826389868532832,0.622893740018867,0.6790089179641281,0.7300655690148937,0.7753956359018805,0.7267951100642015,0.7723456804745307,0.7233780103099651,0.6681378905678701,0.6075583775934332,0.5423594313889213,0.4759073830249329,0.40972144885722295,0.3455301985116955,0.2837946906577758,0.2273896852750679,0.2661652283210696,0.30924240603087516,0.356761319164558,0.2944336959053573,0.3402769694084277,0.2789434056681683,0.3228075972285831,0.26291131931642125,0.20932231542901836,0.16332381539515656,0.19227417234156496,0.225110869723673,0.17679546555076794,0.13645611383638748,0.1116239944599084,0.14212900132811548,0.11643711116911223,0.14788697555566319,0.12132694688453041,0.09897706813259521,0.08036241510274178,0.0649912865464452,0.05238842710943208,0.042115532355636816,0.05476492844115877,0.044059535488651214,0.035365889485334714,0.02833445869455655,0.022666103806961945,0.02965184975749891,0.02373274105767278,0.018970705136646664,0.015148125016908416,0.01985551306362097,0.01587567811842421,0.01268242105485211,0.010124134886614893,0.008077052367954194,0.0064406414139481505,0.008474950916940116,0.01113136450570558,0.008886046618319017,0.007090059490801053,0.005654707172071051,0.004508365065315929,0.0035933535217833033,0.002863324606658023,0.0022811008658638714,0.0018169023377626805,0.0014469011252701296,0.0011520487185356155,0.0009162810540798873,0.0007286402950731813,0.0009609252532624732,0.0007651252488959032,0.0006091393383299761,0.0008033275596861049,0.0006397409801081614,0.0005094103377296256,0.0006713045367621438,0.000534670152249065,0.00042580745949963875,0.0003390793566834893,0.0002699909633451809,0.0002149588080037242,0.00017112643841303972,0.0002256592675147748,0.00029719280580320373,0.00023671821367464175,0.0001885378771318907,0.0002481851491503204,0.00032647713712503635,0.0002601046209749285,0.0002072173918826069,0.00016507725834216848,0.0013204643065099129,0.001051525601609449,0.0013858457802166737,0.0011038794659284077,0.0008791733962043263,0.0007001253611793589,0.0005574763334297238,0.0007347563833350453,0.0009672736252758372,0.0007705906453587705,0.0006138495855309667,0.0008077799320711026,0.0006435628125962093,0.0005126951464665823,0.0004084127809076097,0.00032532094523110176,0.0004281130374755842,0.00034105745544191213,0.0002716904050664707,0.00021642072397852916,0.00028475462407804485
