,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
α_N(FARC)*,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7700,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600,0.7600
H(μ_τ),1.3040,1.3349,1.3863,1.3845,1.3863,1.2868,1.3863,1.3839,1.2968,1.0806,0.8541,0.8801,0.9013,0.7420,0.6181,0.6555,0.5600,0.4765,0.5203,0.4459,0.3784,0.3177,0.2643,0.3038,0.2532,0.2928,0.3372,0.2856,0.2408,0.0227,0.0280,0.0227,0.0282,0.0229,0.0185,0.0230,0.0060,0.0074,0.0060,0.0015,0.0019,0.0015,0.0012,0.0010,0.0012,0.0010,0.0008,0.0010,0.0012,0.0010,0.0004,0.0003,0.0003,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000
ΔH,0.0126,,,0.0282,0.0268,0.0243,0.0269,0.0263,0.0247,0.0187,0.0132,0.0140,0.0151,0.0120,0.0099,0.0113,0.0097,0.0083,0.0099,0.0085,0.0073,0.0061,0.0051,0.0064,0.0053,0.0068,0.0086,0.0072,0.0061,0.0004,0.0005,0.0004,0.0005,0.0004,0.0003,0.0004,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000
Γ_τ(μ_τ) feasible,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
IR^K(DC) OK,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
-sgn(κ_h(DC)),0.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
-sgn(κ_h(PAR)),0.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000
-sgn(κ_h(ELN)),0.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
-sgn(κ_h(FARC)),0.0000,-1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000
m outcome,Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Victim Deceased (j=2),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Ransom Paid (j=1),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Victim Deceased (j=2),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Ransom Paid (j=1),Ransom Paid (j=1),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont)
v (m draw),0.0096,0.0783,0.5830,0.4479,0.3538,0.3563,0.1835,0.9866,0.5649,0.2354,0.1959,0.4688,0.0425,0.4048,0.9440,0.0804,0.9469,0.4752,0.6217,0.3502,0.8916,0.3435,0.5806,0.4760,0.8809,0.2659,0.8350,0.2853,0.1001,0.5907,0.4744,0.7456,0.0332,0.4286,0.1457,0.8881,0.4330,0.2136,0.9401,0.4918,0.2049,0.6834,0.5441,0.4313,0.7910,0.7198,0.1683,0.6377,0.3940,0.7096,0.5590,0.0339,0.9409,0.8215,0.0511,0.3405,0.7317,0.7936,0.2274,0.7638,0.8557,0.6518,0.2336,0.9482,0.3219,0.7377,0.9045,0.0360,0.9952,0.1277,0.6585,0.8495,0.7810,0.1815,0.9131,0.5970,0.2219,0.7057,0.8493,0.8603,0.4795,0.5359,0.4670,0.7581,0.8414,0.4452,0.8890,0.9684,0.5819,0.8910,0.3070,0.0190,0.7749,0.6396,0.2494,0.5891,0.4862,0.0844,0.1960,0.3652,0.0580,0.4036,0.3487,0.2882,0.4983,0.0846,0.7802,0.7991,0.5442,0.3026,0.8570,0.8667,0.1293,0.8242,0.0780,0.4641,0.3496,0.1737,0.8920,0.5046,0.0276,0.2183,0.9936,0.1006,0.7213,0.5148,0.5732,0.7194,0.3364,0.4050,0.9321,0.9393,0.9710,0.9863,0.8434,0.1079,0.8263,0.1976,0.1085,0.8668,0.1286,0.2738,0.9067,0.1943,0.3232,0.4464,0.9908,0.1700,0.9251,0.3922,0.5132,0.4283,0.9340,0.4615,0.2285,0.7587,0.5130,0.4320,0.4435,0.7573,0.9318,0.3333,0.7602,0.9552,0.2026,0.5874,0.1911,0.9638,0.4904,0.1641,0.3896,0.6736,0.1147,0.7060,0.6450,0.4909,0.4061,0.7373,0.2929,0.6092,0.6339,0.4235,0.6454,0.5757,0.0605,0.3703,0.5515,0.7850,0.0207,0.0847,0.8944,0.5750,0.2826,0.2791,0.2160,0.6380,0.2532,0.2207,0.2881,0.2093,0.1839
closes episode,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
